id,createdAt,updatedAt,handle,name,type,isAssistant,teamId,imageId
1301,Sat Jul 24 2021 20:42:40 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:42:40 GMT-0600 (Mountain Daylight Time),1301,Tom Thibodeau,Head Coach,1,1610612752,nba/coaches/1301
204008,Sat Jul 24 2021 20:42:40 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:42:41 GMT-0600 (Mountain Daylight Time),204008,Johnnie Bryant,Associate Head Coach,9,1610612752,nba/coaches/204008
203375,Sat Jul 24 2021 20:42:41 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:42:42 GMT-0600 (Mountain Daylight Time),203375,Darren Erman,Assistant Coach,2,1610612752,nba/coaches/203375
1629450,Sat Jul 24 2021 20:42:42 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:42:43 GMT-0600 (Mountain Daylight Time),1629450,Larry Greer,Assistant Coach,2,1610612752,nba/coaches/1629450
202101,Sat Jul 24 2021 20:42:43 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:42:43 GMT-0600 (Mountain Daylight Time),202101,Micah Nori,Assistant Coach,2,1610612765,nba/coaches/202101
1627341,Sat Jul 24 2021 20:42:44 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:42:44 GMT-0600 (Mountain Daylight Time),1627341,Mike Batiste,Assistant Coach,2,1610612753,nba/coaches/1627341
1658,Sat Jul 24 2021 20:43:12 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:13 GMT-0600 (Mountain Daylight Time),1658,Mike Brown,Assistant Coach,2,1610612744,nba/coaches/1658
1264,Sat Jul 24 2021 20:42:57 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:42:57 GMT-0600 (Mountain Daylight Time),1264,Will Sevening,Trainer,3,1610612759,nba/coaches/1264
1627164,Sat Jul 24 2021 20:42:45 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:42:45 GMT-0600 (Mountain Daylight Time),1627164,Bruce Kreutzer,Assistant Coach,2,1610612753,nba/coaches/1627164
1629144,Sat Jul 24 2021 20:42:57 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:42:58 GMT-0600 (Mountain Daylight Time),1629144,Sergio Scariolo,Assistant Coach,2,1610612761,nba/coaches/1629144
101173,Sat Jul 24 2021 20:43:57 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:58 GMT-0600 (Mountain Daylight Time),101173,Mark Bryant,Assistant Coach,2,1610612756,nba/coaches/101173
1627336,Sat Jul 24 2021 20:42:45 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:42:46 GMT-0600 (Mountain Daylight Time),1627336,Dylan Murphy,Assistant Coach,2,1610612753,nba/coaches/1627336
1629761,Sat Jul 24 2021 20:42:58 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:42:59 GMT-0600 (Mountain Daylight Time),1629761,Fab Flournoy,Assistant Coach,2,1610612761,nba/coaches/1629761
1629169,Sat Jul 24 2021 20:42:46 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:42:47 GMT-0600 (Mountain Daylight Time),1629169,Brian Adams,Assistant Coach,2,1610612755,nba/coaches/1629169
201336,Sat Jul 24 2021 20:43:21 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:22 GMT-0600 (Mountain Daylight Time),201336,Blake Ahearn,Assistant Coach,2,1610612763,nba/coaches/201336
1629427,Sat Jul 24 2021 20:42:47 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:42:48 GMT-0600 (Mountain Daylight Time),1629427,Brian Randle,Assistant Coach,2,1610612756,nba/coaches/1629427
201878,Sat Jul 24 2021 20:42:59 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:00 GMT-0600 (Mountain Daylight Time),201878,Adrian Griffin,Assistant Coach,2,1610612761,nba/coaches/201878
1629410,Sat Jul 24 2021 20:42:48 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:42:49 GMT-0600 (Mountain Daylight Time),1629410,David Crewe,Trainer,3,1610612756,nba/coaches/1629410
202898,Sat Jul 24 2021 20:43:13 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:14 GMT-0600 (Mountain Daylight Time),202898,Jeff Hornacek,Assistant Coach,2,1610612745,nba/coaches/202898
1630282,Sat Jul 24 2021 20:43:00 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:01 GMT-0600 (Mountain Daylight Time),1630282,Sergi Oliva,Assistant Coach,2,1610612762,nba/coaches/1630282
202891,Sat Jul 24 2021 20:42:49 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:42:50 GMT-0600 (Mountain Daylight Time),202891,Nate Tibbetts,Associate Head Coach,9,1610612757,nba/coaches/202891
1628240,Sat Jul 24 2021 20:42:50 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:42:50 GMT-0600 (Mountain Daylight Time),1628240,John McCullough,Assistant Coach,2,1610612757,nba/coaches/1628240
2039,Sat Jul 24 2021 20:43:01 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:02 GMT-0600 (Mountain Daylight Time),2039,Keyon Dooling,Assistant Coach,2,1610612762,nba/coaches/2039
1627471,Sat Jul 24 2021 20:42:51 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:42:51 GMT-0600 (Mountain Daylight Time),1627471,Jim Moran,Assistant Coach,2,1610612757,nba/coaches/1627471
725,Sat Jul 24 2021 20:43:03 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:04 GMT-0600 (Mountain Daylight Time),725,Dell Demps,Assistant Coach,2,1610612762,nba/coaches/725
101272,Sat Jul 24 2021 20:42:51 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:42:52 GMT-0600 (Mountain Daylight Time),101272,Geoff Clark,Trainer,3,1610612757,nba/coaches/101272
202978,Sat Jul 24 2021 20:43:14 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:15 GMT-0600 (Mountain Daylight Time),202978,Tyronn Lue,Head Coach,1,1610612746,nba/coaches/202978
204012,Sat Jul 24 2021 20:42:52 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:42:53 GMT-0600 (Mountain Daylight Time),204012,Luke Walton,Head Coach,1,1610612758,nba/coaches/204012
204007,Sat Jul 24 2021 20:43:04 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:05 GMT-0600 (Mountain Daylight Time),204007,Alex Jensen,Assistant Coach,2,1610612762,nba/coaches/204007
1672,Sat Jul 24 2021 20:42:53 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:42:54 GMT-0600 (Mountain Daylight Time),1672,Rex Kalamian,Assistant Coach,2,1610612758,nba/coaches/1672
1630280,Sat Jul 24 2021 20:43:05 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:06 GMT-0600 (Mountain Daylight Time),1630280,Vince Legarza,Assistant Coach,2,1610612762,nba/coaches/1630280
278,Sat Jul 24 2021 20:42:54 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:42:55 GMT-0600 (Mountain Daylight Time),278,Stacey Augmon,Assistant Coach for Player Development,12,1610612758,nba/coaches/278
1627329,Sat Jul 24 2021 20:43:26 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:27 GMT-0600 (Mountain Daylight Time),1627329,Scott Morrison,Assistant Coach,2,1610612738,nba/coaches/1627329
1628188,Sat Jul 24 2021 20:42:55 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:42:55 GMT-0600 (Mountain Daylight Time),1628188,Mitch Johnson,Assistant Coach,2,1610612759,nba/coaches/1628188
1997,Sat Jul 24 2021 20:43:06 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:07 GMT-0600 (Mountain Daylight Time),1997,Mike Wells,Assistant Coach,2,1610612762,nba/coaches/1997
204019,Sat Jul 24 2021 20:42:56 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:42:56 GMT-0600 (Mountain Daylight Time),204019,Becky Hammon,Assistant Coach,2,1610612759,nba/coaches/204019
203243,Sat Jul 24 2021 20:43:15 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:16 GMT-0600 (Mountain Daylight Time),203243,Casey Hill,Assistant Coach,2,1610612740,nba/coaches/203243
101277,Sat Jul 24 2021 20:43:07 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:07 GMT-0600 (Mountain Daylight Time),101277,Brian Zettler,Trainer,3,1610612762,nba/coaches/101277
2623,Sat Jul 24 2021 20:43:08 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:08 GMT-0600 (Mountain Daylight Time),2623,Scott Brooks,Head Coach,1,1610612764,nba/coaches/2623
2406,Sat Jul 24 2021 20:43:22 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:23 GMT-0600 (Mountain Daylight Time),2406,Caron Butler,Assistant Coach,2,1610612748,nba/coaches/2406
201665,Sat Jul 24 2021 20:43:08 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:09 GMT-0600 (Mountain Daylight Time),201665,Mike Longabardi,Assistant Coach,2,1610612764,nba/coaches/201665
2366,Sat Jul 24 2021 20:43:16 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:16 GMT-0600 (Mountain Daylight Time),2366,Mike Wilks,Assistant Coach,2,1610612760,nba/coaches/2366
202105,Sat Jul 24 2021 20:43:09 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:10 GMT-0600 (Mountain Daylight Time),202105,Robert Pack,Assistant Coach,2,1610612764,nba/coaches/202105
1629711,Sat Jul 24 2021 20:43:10 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:11 GMT-0600 (Mountain Daylight Time),1629711,Roy Rana,Assistant Coach,2,1610612758,nba/coaches/1629711
1630496,Sat Jul 24 2021 20:43:11 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:11 GMT-0600 (Mountain Daylight Time),1630496,Jenny Coucek,Assistant Coach,2,1610612742,nba/coaches/1630496
1629423,Sat Jul 24 2021 20:43:17 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:17 GMT-0600 (Mountain Daylight Time),1629423,Donnie Strack,Trainer,3,1610612760,nba/coaches/1629423
1627167,Sat Jul 24 2021 20:43:12 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:12 GMT-0600 (Mountain Daylight Time),1627167,Dan Shimensky,Trainer,3,1610612743,nba/coaches/1627167
202434,Sat Jul 24 2021 20:43:23 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:23 GMT-0600 (Mountain Daylight Time),202434,Popeye Jones,Assistant Coach,2,1610612755,nba/coaches/202434
1941,Sat Jul 24 2021 20:43:17 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:18 GMT-0600 (Mountain Daylight Time),1941,Doc Rivers,Head Coach,1,1610612755,nba/coaches/1941
1831,Sat Jul 24 2021 20:43:18 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:19 GMT-0600 (Mountain Daylight Time),1831,Marlon Garnett,Assistant Coach,2,1610612737,nba/coaches/1831
1629748,Sat Jul 24 2021 20:43:29 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:30 GMT-0600 (Mountain Daylight Time),1629748,Quinton Crawford,Assistant Coach,2,1610612747,nba/coaches/1629748
202603,Sat Jul 24 2021 20:43:19 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:20 GMT-0600 (Mountain Daylight Time),202603,Lloyd Pierce,Lead Assistant Coach,13,1610612754,nba/coaches/202603
1628216,Sat Jul 24 2021 20:43:24 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:24 GMT-0600 (Mountain Daylight Time),1628216,Bryan Bailey,Assistant Coach,2,1610612762,nba/coaches/1628216
100616,Sat Jul 24 2021 20:43:20 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:21 GMT-0600 (Mountain Daylight Time),100616,Jenny Boucek,Assistant Coach,2,1610612754,nba/coaches/100616
1628803,Sat Jul 24 2021 20:43:27 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:27 GMT-0600 (Mountain Daylight Time),1628803,Ryan Forehan-Kelly,Assistant Coach,2,1610612751,nba/coaches/1628803
1655,Sat Jul 24 2021 20:43:24 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:25 GMT-0600 (Mountain Daylight Time),1655,Tony Brown,Associate Head Coach,9,1610612764,nba/coaches/1655
200744,Sat Jul 24 2021 20:43:25 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:26 GMT-0600 (Mountain Daylight Time),200744,Corey Gaines,Assistant Coach,2,1610612764,nba/coaches/200744
202894,Sat Jul 24 2021 20:43:28 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:28 GMT-0600 (Mountain Daylight Time),202894,Charles Klask,Assistant Coach,2,1610612743,nba/coaches/202894
203152,Sat Jul 24 2021 20:43:30 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:31 GMT-0600 (Mountain Daylight Time),203152,Ime Udoka,Assistant Coach,2,1610612751,nba/coaches/203152
202431,Sat Jul 24 2021 20:43:28 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:29 GMT-0600 (Mountain Daylight Time),202431,Jason Biles,Trainer,3,1610612745,nba/coaches/202431
1628784,Sat Jul 24 2021 20:43:32 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:33 GMT-0600 (Mountain Daylight Time),1628784,Pat St. Andrews,Assistant Coach,2,1610612749,nba/coaches/1628784
204085,Sat Jul 24 2021 20:43:31 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:31 GMT-0600 (Mountain Daylight Time),204085,Sean Sweeney,Assistant Coach,2,1610612765,nba/coaches/204085
201690,Sat Jul 24 2021 20:43:32 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:32 GMT-0600 (Mountain Daylight Time),201690,Kenny Atkinson,Assistant Coach,2,1610612746,nba/coaches/201690
100101,Sat Jul 24 2021 20:43:33 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:36 GMT-0600 (Mountain Daylight Time),100101,Teresa Weatherspoon,Assistant Coach,2,1610612740,nba/coaches/100101
1627328,Sat Jul 24 2021 20:43:36 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:37 GMT-0600 (Mountain Daylight Time),1627328,Jarell Christian,Assistant Coach,2,1610612764,nba/coaches/1627328
201682,Sat Jul 24 2021 20:43:37 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:37 GMT-0600 (Mountain Daylight Time),201682,Octavio De La Grana,Assistant Coach for Player Development,12,1610612748,nba/coaches/201682
201220,Sat Jul 24 2021 20:43:38 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:38 GMT-0600 (Mountain Daylight Time),201220,David Joerger,Assistant Coach,2,1610612755,nba/coaches/201220
202985,Sat Jul 24 2021 20:43:38 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:39 GMT-0600 (Mountain Daylight Time),202985,Bobby Jackson,Assistant Coach for Player Development,12,1610612758,nba/coaches/202985
204286,Sat Jul 24 2021 20:43:39 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:40 GMT-0600 (Mountain Daylight Time),204286,Stephen Spiro,Trainer,3,1610612739,nba/coaches/204286
1320,Sat Jul 24 2021 20:43:40 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:41 GMT-0600 (Mountain Daylight Time),1320,Rick Carlisle,Head Coach,1,1610612754,nba/coaches/1320
1497,Sat Jul 24 2021 20:43:41 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:41 GMT-0600 (Mountain Daylight Time),1497,Chauncey Billups,Head Coach,1,1610612757,nba/coaches/1497
1628472,Sat Jul 24 2021 20:43:42 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:42 GMT-0600 (Mountain Daylight Time),1628472,Miles Simon,Assistant Coach,2,1610612747,nba/coaches/1628472
203168,Sat Jul 24 2021 20:43:43 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:43 GMT-0600 (Mountain Daylight Time),203168,Jay Larranaga,Assistant Coach,2,1610612738,nba/coaches/203168
1629110,Sat Jul 24 2021 20:43:44 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:44 GMT-0600 (Mountain Daylight Time),1629110,Dan Geriot,Assistant Coach,2,1610612739,nba/coaches/1629110
1226,Sat Jul 24 2021 20:43:44 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:45 GMT-0600 (Mountain Daylight Time),1226,Sidney Lowe,Assistant Coach,2,1610612765,nba/coaches/1226
201696,Sat Jul 24 2021 20:43:45 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:46 GMT-0600 (Mountain Daylight Time),201696,Kaleb Canales,Assistant Coach,2,1610612754,nba/coaches/201696
203758,Sat Jul 24 2021 20:43:46 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:47 GMT-0600 (Mountain Daylight Time),203758,Mike Miller,Assistant Coach,2,1610612760,nba/coaches/203758
1630491,Sat Jul 24 2021 20:43:47 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:48 GMT-0600 (Mountain Daylight Time),1630491,John Beckett,Assistant Coach,2,1610612743,nba/coaches/1630491
203599,Sat Jul 24 2021 20:43:48 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:48 GMT-0600 (Mountain Daylight Time),203599,Dan Craig,Associate Head Coach,9,1610612746,nba/coaches/203599
203797,Sat Jul 24 2021 20:43:48 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:49 GMT-0600 (Mountain Daylight Time),203797,Brad Jones,Assistant Coach,2,1610612763,nba/coaches/203797
201676,Sat Jul 24 2021 20:43:49 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:50 GMT-0600 (Mountain Daylight Time),201676,Fred Vinson,Assistant Coach,2,1610612740,nba/coaches/201676
2515,Sat Jul 24 2021 20:43:50 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:51 GMT-0600 (Mountain Daylight Time),2515,Dan Burke,Assistant Coach,2,1610612755,nba/coaches/2515
1627331,Sat Jul 24 2021 20:43:51 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:52 GMT-0600 (Mountain Daylight Time),1627331,Will Scott,Assistant Coach for Player Development,12,1610612758,nba/coaches/1627331
203150,Sat Jul 24 2021 20:43:52 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:53 GMT-0600 (Mountain Daylight Time),203150,David Vanterpool,Associate Head Coach,9,1610612750,nba/coaches/203150
1628228,Sat Jul 24 2021 20:43:53 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:53 GMT-0600 (Mountain Daylight Time),1628228,Willie Green,Assistant Coach,2,1610612756,nba/coaches/1628228
1627971,Sat Jul 24 2021 20:43:54 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:54 GMT-0600 (Mountain Daylight Time),1627971,Rico Hines,Assistant Coach for Player Development,12,1610612758,nba/coaches/1627971
101203,Sat Jul 24 2021 20:43:54 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:55 GMT-0600 (Mountain Daylight Time),101203,Eric Waters,Trainer,3,1610612762,nba/coaches/101203
202109,Sat Jul 24 2021 20:43:55 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:56 GMT-0600 (Mountain Daylight Time),202109,Bryan Gates,Assistant Coach,2,1610612750,nba/coaches/202109
202896,Sat Jul 24 2021 20:43:56 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:57 GMT-0600 (Mountain Daylight Time),202896,Chris Finch,Head Coach,1,1610612750,nba/coaches/202896
1630281,Sat Jul 24 2021 20:44:17 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:44:18 GMT-0600 (Mountain Daylight Time),1630281,Lamar Skeeter,Assistant Coach,2,1610612762,nba/coaches/1630281
1243,Sat Jul 24 2021 20:43:58 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:58 GMT-0600 (Mountain Daylight Time),1243,Alvin Gentry,Associate Head Coach,9,1610612758,nba/coaches/1243
203605,Sat Jul 24 2021 20:43:59 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:43:59 GMT-0600 (Mountain Daylight Time),203605,Jesse Mermuys,Assistant Coach,2,1610612758,nba/coaches/203605
2443,Sat Jul 24 2021 20:43:59 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:44:00 GMT-0600 (Mountain Daylight Time),2443,Darius Songaila,Assistant Coach,2,1610612759,nba/coaches/2443
1628178,Sat Jul 24 2021 20:44:18 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:44:19 GMT-0600 (Mountain Daylight Time),1628178,Vin Bhavnani,Assistant Coach,2,1610612760,nba/coaches/1628178
1629821,Sat Jul 24 2021 20:44:00 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:44:01 GMT-0600 (Mountain Daylight Time),1629821,Jon Goodwillie,Assistant Coach,2,1610612761,nba/coaches/1629821
202439,Sat Jul 24 2021 20:44:01 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:44:02 GMT-0600 (Mountain Daylight Time),202439,Quin Snyder,Head Coach,1,1610612762,nba/coaches/202439
1312,Sat Jul 24 2021 20:44:02 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:44:03 GMT-0600 (Mountain Daylight Time),1312,Maurice Cheeks,Assistant Coach,2,1610612741,nba/coaches/1312
1627666,Sat Jul 24 2021 20:44:19 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:44:20 GMT-0600 (Mountain Daylight Time),1627666,Chris DeMarco,Assistant Coach for Player Development,12,1610612744,nba/coaches/1627666
959,Sat Jul 24 2021 20:44:03 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:44:04 GMT-0600 (Mountain Daylight Time),959,Steve Nash,Head Coach,1,1610612751,nba/coaches/959
203753,Sat Jul 24 2021 20:44:04 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:44:05 GMT-0600 (Mountain Daylight Time),203753,Ronald Nored,Assistant Coach,2,1610612754,nba/coaches/203753
202599,Sat Jul 24 2021 20:44:05 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:44:05 GMT-0600 (Mountain Daylight Time),202599,Darrell Armstrong,Assistant Coach,2,1610612742,nba/coaches/202599
202108,Sat Jul 24 2021 20:44:20 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:44:21 GMT-0600 (Mountain Daylight Time),202108,Sam Cassell,Assistant Coach,2,1610612755,nba/coaches/202108
2152,Sat Jul 24 2021 20:44:06 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:44:06 GMT-0600 (Mountain Daylight Time),2152,Stephen Silas,Head Coach,1,1610612745,nba/coaches/2152
203456,Sat Jul 24 2021 20:44:06 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:44:09 GMT-0600 (Mountain Daylight Time),203456,Jason Kidd,Assistant Coach,2,1610612747,nba/coaches/203456
1627564,Sat Jul 24 2021 20:44:09 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:44:09 GMT-0600 (Mountain Daylight Time),1627564,Jonah Herscu,Assistant Coach,2,1610612758,nba/coaches/1627564
1626233,Sat Jul 24 2021 20:44:21 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:44:21 GMT-0600 (Mountain Daylight Time),1626233,Jeff Watkinson,Assistant Coach,2,1610612762,nba/coaches/1626233
1627657,Sat Jul 24 2021 20:44:09 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:44:10 GMT-0600 (Mountain Daylight Time),1627657,Will Weaver,Assistant Coach,2,1610612745,nba/coaches/1627657
1630290,Sat Jul 24 2021 20:44:10 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:44:11 GMT-0600 (Mountain Daylight Time),1630290,Sonia Raman,Assistant Coach,2,1610612763,nba/coaches/1630290
777,Sat Jul 24 2021 20:44:11 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:44:12 GMT-0600 (Mountain Daylight Time),777,Rex Walters,Assistant Coach,2,1610612740,nba/coaches/777
203601,Sat Jul 24 2021 20:44:22 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:44:22 GMT-0600 (Mountain Daylight Time),203601,Mike Terpstra,Assistant Coach,2,1610612764,nba/coaches/203601
1360,Sat Jul 24 2021 20:44:12 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:44:13 GMT-0600 (Mountain Daylight Time),1360,Kevin Johnson,Trainer,3,1610612755,nba/coaches/1360
2887,Sat Jul 24 2021 20:44:13 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:44:14 GMT-0600 (Mountain Daylight Time),2887,Chip Engelland,Assistant Coach,2,1610612759,nba/coaches/2887
204226,Sat Jul 24 2021 20:44:14 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:44:14 GMT-0600 (Mountain Daylight Time),204226,Chris Quinn,Assistant Coach,2,1610612748,nba/coaches/204226
1630363,Sat Jul 24 2021 20:44:22 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:44:23 GMT-0600 (Mountain Daylight Time),1630363,Dean Oliver,Assistant Coach,2,1610612764,nba/coaches/1630363
1627380,Sat Jul 24 2021 20:44:15 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:44:15 GMT-0600 (Mountain Daylight Time),1627380,Kameron Woods,Assistant Coach for Player Development,12,1610612760,nba/coaches/1627380
1630455,Sat Jul 24 2021 20:44:16 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:44:16 GMT-0600 (Mountain Daylight Time),1630455,Zach Peterson,Assistant Coach for Player Development,12,1610612760,nba/coaches/1630455
1628181,Sat Jul 24 2021 20:44:17 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:44:17 GMT-0600 (Mountain Daylight Time),1628181,Will Hardy,Assistant Coach,2,1610612759,nba/coaches/1628181
1630364,Sat Jul 24 2021 20:44:23 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:44:24 GMT-0600 (Mountain Daylight Time),1630364,David Atkins,Assistant Coach,2,1610612764,nba/coaches/1630364
1628807,Sat Jul 24 2021 20:44:24 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:44:25 GMT-0600 (Mountain Daylight Time),1628807,Brandon Bailey,Assistant Coach,2,1610612738,nba/coaches/1628807
1629412,Sat Jul 24 2021 20:44:25 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:44:26 GMT-0600 (Mountain Daylight Time),1629412,Dan Liburd,Strength and Conditioning Coach,5,1610612751,nba/coaches/1629412
202602,Sat Jul 24 2021 20:44:26 GMT-0600 (Mountain Daylight Time),Sat Jul 24 2021 20:44:27 GMT-0600 (Mountain Daylight Time),202602,Chad Iske,Assistant Coach,2,1610612766,nba/coaches/202602
